iter,total,val_l2,elapsed,L_ic,L_vel,L_bc_u,L_bc_m,L_pde,lam_ic,lam_vel,lam_bc_u,lam_bc_m,lam_pde
1,10.338324546813965,1.918853487209366,1.1015474796295166,0.5442142486572266,0.34553855657577515,0.0181950181722641,0.06635649502277374,0.0012548747472465038,16.4704685515675,1.0755310468036163,20.350733260621876,7.681483750889643,98.19689399220638
100,3.2694177627563477,0.9989861698252885,12.746410369873047,0.15236030519008636,0.01643274538218975,0.02082064002752304,0.003955168183892965,0.002934932243078947,16.4704685515675,1.0755310468036163,20.350733260621876,7.681483750889643,98.19689399220638
200,3.6915252208709717,1.000142026844237,24.761449098587036,0.06135182082653046,0.04588097706437111,0.02244267612695694,0.10761837661266327,0.005506386049091816,27.77725969955661,1.5438764206812003,42.179691769583904,4.963897595680685,79.1214938516159
300,1.2514938116073608,0.9898018580483671,36.39364981651306,0.016640691086649895,0.052396923303604126,0.0008899515378288925,0.01071914192289114,0.007805970963090658,27.77725969955661,1.5438764206812003,42.179691769583904,4.963897595680685,79.1214938516159
400,1.311572790145874,0.9737503317498704,49.08086180686951,0.013350827619433403,0.0544014535844326,0.0035994085483253,0.043739642947912216,0.005733312573283911,31.307949828762272,1.6294668094426943,67.2576749029302,3.8700458542308858,68.64760464915696
500,0.5143447518348694,0.9710622511329565,60.08461284637451,0.0020389121491461992,0.0020415615290403366,0.0004072679439559579,0.006552033592015505,0.005745799280703068,31.307949828762272,1.6294668094426943,67.2576749029302,3.8700458542308858,68.64760464915696
600,0.41919511556625366,0.9588789810063844,72.36254692077637,0.0008090537157841027,0.0018790836911648512,0.0003772212367039174,0.003961808513849974,0.004973568022251129,41.95906528932417,1.7325512377921244,91.21902270212755,3.147398264511503,67.37883861379595
700,0.37444624304771423,0.9471134031746599,83.31618762016296,0.000539126165676862,0.003484359011054039,0.0003975751169491559,0.00471225380897522,0.004373634699732065,41.95906528932417,1.7325512377921244,91.21902270212755,3.147398264511503,67.37883861379595
800,0.236285001039505,0.9349143757064123,95.47198176383972,0.0003448030329309404,0.00043164106318727136,0.0002983312006108463,0.002142028883099556,0.003469750052317977,66.44225639411418,2.1879232593773805,113.39900060338182,2.4469304418817934,49.96304028675361
900,0.25288987159729004,0.9248984128382359,107.07122731208801,4.635958975995891e-05,0.0004890040145255625,8.492919732816517e-05,0.0009471941157244146,0.00473932595923543,66.44225639411418,2.1879232593773805,113.39900060338182,2.4469304418817934,49.96304028675361
1000,0.26711106300354004,0.9168123438015651,119.33223390579224,5.238531593931839e-05,0.00023813954612705857,0.00010205643047811463,0.0007910715648904443,0.004333205055445433,75.53325068814546,2.2165370221001623,145.73976783949954,2.182352502598787,56.776984171163676
